sample_filename,method_key,strategy_key,method_name,method_type,checkpoint_path,status,processing_time_ms,heart_si_sdr_db,lung_si_sdr_db,heart_snr_improvement_db,lung_snr_improvement_db,heart_mse,lung_mse,heart_mae,lung_mae,heart_correlation,lung_correlation,heart_alignment_lag_samples,lung_alignment_lag_samples,heart_output_path,lung_output_path,failure_reason
M0144.wav,nmf_nmf_decomposition,nmf,NMF Decomposition,decomposition,builtin://nmf,completed,176,-0.5053052593974721,-2.4410724624269866,26.40429160720959,18.543621347125658,8.903177331376355e-06,5.333557419362478e-05,0.0011217112187296152,0.004179026000201702,0.6862543952872441,-0.6025502374889226,-4.0,-4.0,evaluation/outputs/nmf_nmf_decomposition/M0144_nmf_nmf_decomposition_heart.wav,evaluation/outputs/nmf_nmf_decomposition/M0144_nmf_nmf_decomposition_lung.wav,
M0130.wav,nmf_nmf_decomposition,nmf,NMF Decomposition,decomposition,builtin://nmf,completed,172,-18.59060064987195,-12.046732076126416,20.95316651282675,12.972546670694298,1.893878470582422e-05,8.837606583256274e-05,0.003113237675279379,0.004743199795484543,-0.11681144791509161,-0.24238792997250624,-24.0,-56.0,evaluation/outputs/nmf_nmf_decomposition/M0130_nmf_nmf_decomposition_heart.wav,evaluation/outputs/nmf_nmf_decomposition/M0130_nmf_nmf_decomposition_lung.wav,
M0060.wav,nmf_nmf_decomposition,nmf,NMF Decomposition,decomposition,builtin://nmf,completed,176,-17.717180857791757,-28.489207156897443,5.283175749726175,3.9612683695248725,3.912557804142125e-05,8.42188237584196e-05,0.003862912766635418,0.005128871183842421,0.12897291789117044,0.0376038537802016,-4.0,-296.0,evaluation/outputs/nmf_nmf_decomposition/M0060_nmf_nmf_decomposition_heart.wav,evaluation/outputs/nmf_nmf_decomposition/M0060_nmf_nmf_decomposition_lung.wav,
M0056.wav,nmf_nmf_decomposition,nmf,NMF Decomposition,decomposition,builtin://nmf,completed,194,-23.66942043648343,-18.072426003927216,0.3799885674255379,2.999986140535106,5.01913127664011e-05,1.5909416106296703e-05,0.0038257029373198748,0.002841646084561944,-0.06540306684308005,0.12388542101281672,-192.0,-352.0,evaluation/outputs/nmf_nmf_decomposition/M0056_nmf_nmf_decomposition_heart.wav,evaluation/outputs/nmf_nmf_decomposition/M0056_nmf_nmf_decomposition_lung.wav,
M0024.wav,nmf_nmf_decomposition,nmf,NMF Decomposition,decomposition,builtin://nmf,completed,79,-20.519672470050658,-32.09140192373229,1.1018600889790742,2.1709894722159397,5.7143246522173285e-05,8.623268513474613e-05,0.004970125388354063,0.006409856025129557,0.0937774146915326,0.024848242886378834,324.0,172.0,evaluation/outputs/nmf_nmf_decomposition/M0024_nmf_nmf_decomposition_heart.wav,evaluation/outputs/nmf_nmf_decomposition/M0024_nmf_nmf_decomposition_lung.wav,
M0008.wav,nmf_nmf_decomposition,nmf,NMF Decomposition,decomposition,builtin://nmf,completed,75,-25.049337681586312,-32.09171109406044,6.71371723800905,0.11621431072944333,6.110741196607705e-06,3.386643584235571e-05,0.0017771035199984908,0.0029513889458030462,-0.055828408500976485,0.024847364673413978,-72.0,336.0,evaluation/outputs/nmf_nmf_decomposition/M0008_nmf_nmf_decomposition_heart.wav,evaluation/outputs/nmf_nmf_decomposition/M0008_nmf_nmf_decomposition_lung.wav,
M0009.wav,nmf_nmf_decomposition,nmf,NMF Decomposition,decomposition,builtin://nmf,completed,73,-31.957878218595997,-31.709921156132577,1.349945255799497,0.36292069382624037,9.65554681897629e-06,2.920556471508462e-05,0.001426450558938086,0.003742736065760255,0.025232933059710746,-0.025963152422523863,260.0,364.0,evaluation/outputs/nmf_nmf_decomposition/M0009_nmf_nmf_decomposition_heart.wav,evaluation/outputs/nmf_nmf_decomposition/M0009_nmf_nmf_decomposition_lung.wav,
M0109.wav,nmf_nmf_decomposition,nmf,NMF Decomposition,decomposition,builtin://nmf,completed,69,-26.59030571516794,-32.09803811996644,3.302557052330781,4.149750488795931,9.793255230761133e-06,7.44051658330136e-06,0.002233137609437108,0.001726062735542655,-0.04677448963878347,-0.02482927654044488,-184.0,-292.0,evaluation/outputs/nmf_nmf_decomposition/M0109_nmf_nmf_decomposition_heart.wav,evaluation/outputs/nmf_nmf_decomposition/M0109_nmf_nmf_decomposition_lung.wav,
M0023.wav,nmf_nmf_decomposition,nmf,NMF Decomposition,decomposition,builtin://nmf,completed,73,-24.061562042925427,-35.73292670808791,0.483763211111091,3.3428650348815823,1.68266415130347e-05,9.727171345730312e-06,0.002831229940056801,0.0018255230970680714,-0.06252752954461628,0.016341612381884703,320.0,356.0,evaluation/outputs/nmf_nmf_decomposition/M0023_nmf_nmf_decomposition_heart.wav,evaluation/outputs/nmf_nmf_decomposition/M0023_nmf_nmf_decomposition_lung.wav,
M0027.wav,nmf_nmf_decomposition,nmf,NMF Decomposition,decomposition,builtin://nmf,completed,79,-28.440081829391332,-34.957364477298654,0.16661870556217337,0.29651585905494665,7.380329043371603e-05,3.4060074540320784e-05,0.004128150176256895,0.004043793771415949,0.03781498252275254,-0.017864403728598592,-276.0,-24.0,evaluation/outputs/nmf_nmf_decomposition/M0027_nmf_nmf_decomposition_heart.wav,evaluation/outputs/nmf_nmf_decomposition/M0027_nmf_nmf_decomposition_lung.wav,
